,Equity,KCB,UCHUMI,BAMBURI,BAT,SASINI,SAFAR,NMG,EABL,SCB,MARKET
60,1.00361881785,0.979493365501,1.11459589867,1.80940892642,1.20868516285,0.386007237636,0.716525934861,1.04945717732,0.443908323281,1.28829915561,4.145
61,0.0,0.0,0.0,2.623885918,1.82174688057,0.570409982175,1.00891265597,1.4367201426,0.645276292335,1.89304812834,2.805
62,1.13675006072,1.10517367015,0.893854748603,1.77799368472,1.26548457615,0.442069468059,0.687393733301,0.966723342239,0.412922030605,1.31163468545,4.117
63,1.0874818753,1.05123247946,0.966650555824,1.81246979217,1.26631222813,0.43740937651,0.71532141131,0.99081681972,0.413243112615,1.25906234896,4.138
64,1.14845197142,1.31516274147,0.0,1.94760518656,1.40513363324,0.460439269648,0.722413336862,1.12728234983,0.447208256152,1.42630325483,3.779
65,1.16224033658,1.30686300289,0.0,1.92479621352,1.55140678412,0.386536944517,0.715224822509,1.1096502761,0.433867998948,1.40941362083,3.803
66,1.20124804992,1.30005200208,0.0,1.95007800312,1.51586063443,0.408216328653,0.702028081123,1.10764430577,0.447217888716,1.36765470619,3.846
67,1.1636927851,1.29299198345,0.0,1.95241789501,1.54641841221,0.403413498836,0.685285751228,1.15334884924,0.44220325834,1.36022756659,3.867
68,1.16429495472,1.18240620957,0.0,1.84734799483,1.52910737387,0.393272962484,0.970245795602,1.10478654592,0.442432082794,1.36610608021,3.865
69,0.715188273945,0.849128127369,0.619155926207,2.02173363659,1.47839272176,0.376547889816,0.988122314885,1.14986100581,0.459944402325,1.34192570129,3.957
70,0.713745271122,0.854981084489,0.655737704918,2.01765447667,1.38461538462,0.390920554855,0.986128625473,1.19546027743,0.461538461538,1.33921815889,3.965
71,0.683739433118,0.835405271009,0.711089010443,1.98906016907,1.447041273,0.385380407757,0.994530084535,1.17851815017,0.454997513675,1.32023868722,4.022
72,0.692726373083,0.823849579416,0.675408213756,1.97921820881,1.36318654132,0.403265710045,0.967342899555,1.2691736764,0.432953983177,1.39287481445,4.042
73,0.730833532362,0.852639121089,0.66873656556,1.9106759016,1.40912347743,0.374970145689,0.952949605923,1.22999761166,0.415572008598,1.45450203009,4.187
74,0.70596797671,0.822416302766,0.621057738962,1.97962154294,1.46773410966,0.281416787967,0.965550703542,1.34885977681,0.424551188743,1.38282387191,4.122
75,0.66650390625,0.8203125,0.5810546875,1.9921875,1.41845703125,0.37109375,0.9716796875,1.357421875,0.43701171875,1.38427734375,4.096
76,0.68405511811,0.841535433071,0.583169291339,2.00787401575,1.49114173228,0.374015748031,0.962106299213,1.22539370079,0.467519685039,1.36318897638,4.064
77,0.90228973022,0.825209703015,0.825209703015,1.84992065291,1.37383813194,0.344593062798,0.947630922693,1.21967807753,0.444343686239,1.26728632963,4.411
78,0.92819210344,0.840452551374,0.796582775341,1.84714846456,1.38536134842,0.348649272685,0.965135072731,1.23528053567,0.438697760332,1.21450011545,4.331
79,0.962746858169,0.823608617594,0.996409335727,1.78411131059,1.1736983842,0.356822262118,0.996409335727,1.20062836625,0.426391382406,1.27917414722,4.456
80,1.02204408818,0.817189935426,0.988643954576,1.74571364952,1.16455132487,0.354041416166,0.979737252282,1.19127143175,0.454241816967,1.28256513026,4.491
81,0.854835090868,0.897464662329,0.92887592551,1.72537581333,1.173435046,0.32757460175,0.958043527036,1.26093785057,0.385909804801,1.48754767781,4.457
82,0.695672961989,0.810423141286,0.678938560842,1.90054984461,1.25029882859,0.37054745398,1.02079847,1.32918957686,0.466172603395,1.47740855845,4.183
83,0.792850595784,0.811182401467,0.795142071494,1.78505957837,1.31530705775,0.32080659945,1.03574702108,1.28780934922,0.465169569203,1.39092575619,4.364
84,0.79701964326,0.772183337096,0.751862722962,1.76337773764,1.2576202303,0.322871980131,0.973131632423,1.36825468503,0.501241815308,1.49243621585,4.429
85,0.776848591549,0.746038732394,0.605193661972,1.72315140845,1.41725352113,0.308098591549,0.968309859155,1.37544014085,0.488556338028,1.59110915493,4.544
86,0.86210737358,0.748496324348,0.686121630653,1.74426375585,1.14279349521,0.356426821118,0.966807752283,1.42793495211,0.44776119403,1.61728670082,4.489
